"data" "maxima" "pd"
2019-06-01 0.864 "morn"
2019-06-01 0.814 "after"
2019-06-01 0.679 "night"
2019-06-02 0.809 "dawn"
2019-06-02 0.677 "morn"
2019-06-02 0.64 "after"
2019-06-02 0.395 "night"
2019-06-03 0.536 "dawn"
2019-06-03 0.293 "morn"
2019-06-03 0.164 "after"
2019-06-03 0.599 "night"
2019-06-04 0.854 "dawn"
2019-06-04 0.909 "morn"
2019-06-04 0.94 "after"
2019-06-04 0.765 "night"
2019-06-05 0.921 "dawn"
2019-06-05 0.936 "morn"
2019-06-05 0.877 "after"
2019-06-05 0.707 "night"
2019-06-06 0.895 "dawn"
2019-06-06 0.855 "morn"
2019-06-06 0.732 "after"
2019-06-06 0.719 "night"
2019-06-07 0.832 "dawn"
2019-06-07 0.785 "morn"
2019-06-07 0.642 "after"
2019-06-07 0.616 "night"
2019-06-08 0.934 "dawn"
2019-06-08 0.955 "morn"
2019-06-08 0.863 "after"
2019-06-08 0.66 "night"
2019-06-09 0.875 "dawn"
2019-06-09 0.918 "morn"
2019-06-09 0.949 "after"
2019-06-09 0.654 "night"
2019-06-10 0.896 "dawn"
2019-06-10 0.877 "morn"
2019-06-10 0.811 "after"
2019-06-10 0.657 "night"
2019-06-11 0.944 "dawn"
2019-06-11 0.957 "morn"
2019-06-11 0.922 "after"
2019-06-11 0.695 "night"
2019-06-12 0.842 "dawn"
2019-06-12 0.881 "morn"
2019-06-12 0.796 "after"
2019-06-12 0.556 "night"
2019-06-13 0.868 "dawn"
2019-06-13 0.904 "morn"
2019-06-13 0.86 "after"
2019-06-13 0.688 "night"
2019-06-14 0.937 "dawn"
2019-06-14 0.883 "morn"
2019-06-14 0.761 "after"
2019-06-14 0.598 "night"
2019-06-15 0.842 "dawn"
2019-06-15 0.878 "morn"
2019-06-15 0.878 "after"
2019-06-15 0.536 "night"
2019-06-16 0.713 "dawn"
2019-06-16 0.763 "morn"
2019-06-16 0.758 "after"
2019-06-16 0.479 "night"
2019-06-17 0.823 "dawn"
2019-06-17 0.672 "morn"
2019-06-17 0.629 "after"
2019-06-17 0.485 "night"
2019-06-18 0.707 "dawn"
2019-06-18 0.443 "morn"
2019-06-18 0.353 "after"
2019-06-18 0.119 "night"
2019-06-19 0.125 "dawn"
2019-06-19 0.088 "morn"
2019-06-19 0.079 "after"
2019-06-19 0.57 "night"
2019-06-20 0.863 "dawn"
2019-06-20 0.965 "morn"
2019-06-20 0.834 "after"
2019-06-20 0.601 "night"
2019-06-21 0.9 "dawn"
2019-06-21 0.874 "morn"
2019-06-21 0.821 "after"
2019-06-21 0.594 "night"
2019-06-22 0.6 "dawn"
2019-06-22 0.443 "morn"
2019-06-22 0.213 "after"
2019-06-22 0.665 "night"
2019-06-23 0.943 "dawn"
2019-06-23 0.97 "morn"
2019-06-23 0.972 "after"
2019-06-23 0.679 "night"
2019-06-24 0.928 "dawn"
2019-06-24 0.933 "morn"
2019-06-24 0.817 "after"
2019-06-24 0.642 "night"
2019-06-25 0.801 "dawn"
2019-06-25 0.867 "morn"
2019-06-25 0.774 "after"
2019-06-25 0.669 "night"
2019-06-26 0.913 "dawn"
2019-06-26 0.94 "morn"
2019-06-26 0.845 "after"
2019-06-26 0.575 "night"
2019-06-27 0.945 "dawn"
2019-06-27 0.967 "morn"
2019-06-27 0.961 "after"
2019-06-27 0.716 "night"
2019-06-28 0.844 "dawn"
2019-06-28 0.82 "morn"
2019-06-28 0.78 "after"
2019-06-28 0.681 "night"
2019-06-29 0.765 "dawn"
2019-06-29 0.786 "morn"
2019-06-29 0.787 "after"
2019-06-29 0.626 "night"
2019-06-30 0.862 "dawn"
2019-06-30 0.815 "morn"
2019-06-30 0.682 "after"
2019-06-30 0.716 "night"
2019-07-01 0.888 "dawn"
2019-07-01 0.914 "morn"
2019-07-01 0.861 "after"
2019-07-01 0.687 "night"
2019-07-02 0.909 "dawn"
2019-07-02 0.966 "morn"
2019-07-02 0.966 "after"
2019-07-02 0.762 "night"
2019-07-03 0.818 "dawn"
2019-07-03 0.84 "morn"
2019-07-03 0.799 "after"
2019-07-03 0.708 "night"
2019-07-04 0.907 "dawn"
2019-07-04 0.937 "morn"
2019-07-04 0.956 "after"
2019-07-04 0.651 "night"
2019-07-05 0.928 "dawn"
2019-07-05 0.955 "morn"
2019-07-05 0.961 "after"
2019-07-05 0.734 "night"
2019-07-06 0.881 "dawn"
2019-07-06 0.857 "morn"
2019-07-06 0.764 "after"
2019-07-06 0.727 "night"
2019-07-07 0.882 "dawn"
2019-07-07 0.897 "morn"
2019-07-08 0.819 "after"
2019-07-08 0.667 "night"
2019-07-09 0.844 "dawn"
2019-07-09 0.9 "morn"
2019-07-09 0.939 "after"
2019-07-09 0.742 "night"
2019-07-10 0.859 "dawn"
2019-07-10 0.936 "morn"
2019-07-10 0.896 "after"
2019-07-10 0.614 "night"
2019-07-11 0.96 "dawn"
2019-07-11 0.961 "morn"
2019-07-11 0.906 "after"
2019-07-11 0.641 "night"
2019-07-12 0.871 "dawn"
2019-07-12 0.878 "morn"
2019-07-12 0.878 "after"
2019-07-12 0.65 "night"
2019-07-13 0.911 "dawn"
2019-07-13 0.787 "morn"
2019-07-13 0.718 "after"
2019-07-13 0.577 "night"
2019-07-14 0.814 "dawn"
2019-07-14 0.699 "morn"
2019-07-14 0.47 "after"
2019-07-14 0.638 "night"
2019-07-15 0.924 "dawn"
2019-07-15 0.953 "morn"
2019-07-15 0.959 "after"
2019-07-15 0.427 "night"
2019-07-16 0.883 "dawn"
2019-07-16 0.878 "morn"
2019-07-16 0.874 "after"
2019-07-16 0.631 "night"
2019-07-17 0.924 "dawn"
2019-07-17 0.948 "morn"
2019-07-17 0.951 "after"
2019-07-17 0.704 "night"
2019-07-18 0.896 "dawn"
2019-07-18 0.947 "morn"
2019-07-18 0.952 "after"
2019-07-18 0.587 "night"
2019-07-19 0.959 "dawn"
2019-07-19 0.945 "morn"
2019-07-19 0.286 "after"
2019-07-19 0.511 "night"
2019-07-20 0.519 "dawn"
2019-07-20 0.967 "morn"
2019-07-20 0.97 "after"
2019-07-20 0.653 "night"
2019-07-21 0.886 "dawn"
2019-07-21 0.87 "morn"
2019-07-21 0.861 "after"
2019-07-21 0.714 "night"
2019-07-22 0.86 "dawn"
2019-07-22 0.849 "morn"
2019-07-22 0.824 "after"
2019-07-22 0.71 "night"
2019-07-23 0.768 "dawn"
2019-07-23 0.759 "morn"
2019-07-23 0.719 "after"
2019-07-23 0.583 "night"
2019-07-24 0.778 "dawn"
2019-07-24 0.796 "morn"
2019-07-24 0.801 "after"
2019-07-24 0.537 "night"
2019-07-25 0.679 "dawn"
2019-07-25 0.756 "morn"
2019-07-25 0.771 "after"
2019-07-25 0.528 "night"
2019-07-26 0.624 "dawn"
2019-07-26 0.575 "morn"
2019-07-26 0.511 "after"
2019-07-26 0.304 "night"
2019-07-27 0.564 "dawn"
2019-07-27 0.318 "morn"
2019-07-27 0.38 "after"
2019-07-27 0.708 "night"
2019-07-28 0.914 "dawn"
2019-07-28 0.928 "morn"
2019-07-28 0.856 "after"
2019-07-28 0.642 "night"
2019-07-29 0.896 "dawn"
2019-07-29 0.812 "morn"
2019-07-29 0.449 "after"
2019-07-29 0.433 "night"
2019-07-30 0.518 "dawn"
2019-07-30 0.234 "morn"
2019-07-30 0.175 "after"
2019-07-30 0.264 "night"
2019-07-31 0.877 "dawn"
2019-07-31 0.968 "morn"
2019-07-31 0.959 "after"
2019-07-31 0.63 "night"
2019-08-01 0.895 "dawn"
2019-08-01 0.956 "morn"
2019-08-01 0.952 "after"
2019-08-01 0.651 "night"
2019-08-02 0.806 "dawn"
2019-08-02 0.778 "morn"
2019-08-02 0.643 "after"
2019-08-02 0.273 "night"
2019-08-03 0.498 "dawn"
2019-08-03 0.176 "morn"
2019-08-03 0.098 "after"
2019-08-03 0.363 "night"
2019-08-04 0.883 "dawn"
2019-08-04 0.968 "morn"
2019-08-04 0.874 "after"
2019-08-04 0.619 "night"
2019-08-05 0.813 "dawn"
2019-08-05 0.866 "morn"
2019-08-05 0.838 "after"
2019-08-05 0.556 "night"
2019-08-06 0.809 "dawn"
2019-08-06 0.961 "morn"
2019-08-06 0.965 "after"
2019-08-06 0.659 "night"
2019-08-07 0.898 "dawn"
2019-08-07 0.91 "morn"
2019-08-07 0.874 "after"
2019-08-07 0.654 "night"
2019-08-08 0.83 "dawn"
2019-08-08 0.86 "morn"
2019-08-08 0.839 "after"
2019-08-08 0.646 "night"
2019-08-09 0.73 "dawn"
2019-08-09 0.629 "morn"
2019-08-09 0.644 "after"
2019-08-09 0.607 "night"
2019-08-10 0.863 "dawn"
2019-08-10 0.827 "morn"
2019-08-10 0.612 "after"
2019-08-10 0.727 "night"
2019-08-11 0.846 "dawn"
2019-08-11 0.904 "morn"
2019-08-11 0.868 "after"
2019-08-11 0.593 "night"
2019-08-12 0.68 "dawn"
2019-08-12 0.516 "morn"
2019-08-12 0.32 "after"
2019-08-12 0.143 "night"
2019-08-13 0.191 "dawn"
2019-08-13 0.131 "morn"
2019-08-13 0.087 "after"
2019-08-13 0.411 "night"
2019-08-14 0.903 "dawn"
2019-08-14 0.895 "morn"
2019-08-14 0.774 "after"
2019-08-14 0.65 "night"
2019-08-15 0.851 "dawn"
2019-08-15 0.854 "morn"
2019-08-15 0.812 "after"
2019-08-15 0.692 "night"
2019-08-16 0.87 "dawn"
2019-08-16 0.948 "morn"
2019-08-16 0.95 "after"
2019-08-16 0.71 "night"
2019-08-17 0.904 "dawn"
2019-08-17 0.921 "morn"
2019-08-17 0.905 "after"
2019-08-17 0.656 "night"
2019-08-18 0.885 "dawn"
2019-08-18 0.908 "morn"
2019-08-18 0.881 "after"
2019-08-18 0.592 "night"
2019-08-19 0.891 "dawn"
2019-08-19 0.898 "morn"
2019-08-19 0.718 "after"
2019-08-19 0.664 "night"
2019-08-20 0.918 "dawn"
2019-08-20 0.934 "morn"
2019-08-20 0.513 "after"
2019-08-20 0.684 "night"
2019-08-21 0.853 "dawn"
2019-08-21 0.885 "morn"
2019-08-21 0.905 "after"
2019-08-21 0.639 "night"
2019-08-22 0.787 "dawn"
2019-08-22 0.685 "morn"
2019-08-22 0.415 "after"
2019-08-22 0.615 "night"
2019-08-23 0.946 "dawn"
2019-08-23 0.963 "morn"
2019-08-23 0.963 "after"
2019-08-23 0.676 "night"
2019-08-24 0.827 "dawn"
2019-08-24 0.899 "morn"
2019-08-24 0.871 "after"
2019-08-24 0.67 "night"
2019-08-25 0.84 "dawn"
2019-08-25 0.902 "morn"
2019-08-25 0.76 "after"
2019-08-25 0.56 "night"
2019-08-26 0.631 "dawn"
2019-08-26 0.45 "morn"
2019-08-26 0.271 "after"
2019-08-26 0.19 "night"
2019-08-27 0.308 "dawn"
2019-08-27 0.218 "morn"
2019-08-27 0.279 "after"
2019-08-27 0.545 "night"
2019-08-28 0.944 "dawn"
2019-08-28 0.953 "morn"
2019-08-28 0.916 "after"
2019-08-28 0.632 "night"
2019-08-29 0.887 "dawn"
2019-08-29 0.932 "morn"
2019-08-29 0.958 "after"
2019-08-29 0.683 "night"
2019-08-30 0.948 "dawn"
2019-08-30 0.97 "morn"
2019-08-30 0.972 "after"
2019-08-30 0.691 "night"
2019-08-31 0.928 "dawn"
2019-08-31 0.958 "morn"
2019-08-31 0.945 "after"
2019-08-31 0.722 "night"
2019-09-01 0.838 "dawn"
2019-09-01 0.895 "morn"
2019-09-01 0.848 "after"
2019-09-01 0.733 "night"
2019-09-02 0.879 "dawn"
2019-09-02 0.871 "morn"
2019-09-02 0.864 "after"
2019-09-02 0.713 "night"
2019-09-03 0.824 "dawn"
2019-09-03 0.94 "morn"
2019-09-03 0.952 "after"
2019-09-03 0.68 "night"
2019-09-04 0.889 "dawn"
2019-09-04 0.94 "morn"
2019-09-04 0.839 "after"
2019-09-04 0.569 "night"
2019-09-05 0.841 "dawn"
2019-09-05 0.888 "morn"
2019-09-05 0.807 "after"
2019-09-05 0.543 "night"
2019-09-06 0.86 "dawn"
2019-09-06 0.847 "morn"
2019-09-06 0.795 "after"
2019-09-06 0.673 "night"
2019-09-07 0.774 "dawn"
2019-09-07 0.759 "morn"
2019-09-07 0.762 "after"
2019-09-07 0.617 "night"
2019-09-08 0.849 "dawn"
2019-09-08 0.839 "morn"
2019-09-08 0.83 "after"
2019-09-08 0.792 "night"
2019-09-09 0.827 "dawn"
2019-09-09 0.878 "morn"
2019-09-09 0.842 "after"
2019-09-09 0.576 "night"
2019-09-10 0.828 "dawn"
2019-09-10 0.884 "morn"
2019-09-10 0.693 "after"
2019-09-10 0.56 "night"
2019-09-11 0.842 "dawn"
2019-09-11 0.851 "morn"
2019-09-11 0.79 "after"
2019-09-11 0.479 "night"
2019-09-12 0.726 "dawn"
2019-09-12 0.624 "morn"
2019-09-12 0.443 "after"
2019-09-12 0.644 "night"
2019-09-13 0.879 "dawn"
2019-09-13 0.877 "morn"
2019-09-13 0.861 "after"
2019-09-13 0.577 "night"
2019-09-14 0.835 "dawn"
2019-09-14 0.842 "morn"
2019-09-14 0.811 "after"
2019-09-14 0.604 "night"
2019-09-15 0.866 "dawn"
2019-09-15 0.885 "morn"
2019-09-15 0.87 "after"
2019-09-15 0.613 "night"
2019-09-16 0.938 "dawn"
2019-09-16 0.963 "morn"
2019-09-16 0.963 "after"
2019-09-16 0.664 "night"
2019-09-17 0.83 "dawn"
2019-09-17 0.859 "morn"
2019-09-17 0.772 "after"
2019-09-17 0.472 "night"
2019-09-18 0.755 "dawn"
2019-09-18 0.825 "morn"
2019-09-18 0.681 "after"
2019-09-18 0.661 "night"
2019-09-19 0.724 "dawn"
2019-09-19 0.713 "morn"
2019-09-19 0.684 "after"
2019-09-19 0.534 "night"
2019-09-20 0.81 "dawn"
2019-09-20 0.871 "morn"
2019-09-20 0.703 "after"
2019-09-20 0.561 "night"
2019-09-21 0.832 "dawn"
2019-09-21 0.868 "morn"
2019-09-21 0.495 "after"
2019-09-21 0.677 "night"
2019-09-22 0.889 "dawn"
2019-09-22 0.939 "morn"
2019-09-22 0.875 "after"
2019-09-22 0.575 "night"
2019-09-23 0.922 "dawn"
2019-09-23 0.948 "morn"
2019-09-23 0.915 "after"
2019-09-23 0.576 "night"
2019-09-24 0.89 "dawn"
2019-09-24 0.945 "morn"
2019-09-24 0.922 "after"
2019-09-24 0.64 "night"
2019-09-25 0.861 "dawn"
2019-09-25 0.842 "morn"
2019-09-25 0.816 "after"
2019-09-25 0.575 "night"
2019-09-26 0.872 "dawn"
2019-09-26 0.847 "morn"
2019-09-26 0.827 "after"
2019-09-26 0.605 "night"
2019-09-27 0.811 "dawn"
2019-09-27 0.782 "morn"
2019-09-27 0.697 "after"
2019-09-27 0.538 "night"
2019-09-28 0.854 "dawn"
2019-09-28 0.899 "morn"
2019-09-28 0.855 "after"
2019-09-28 0.652 "night"
2019-09-29 0.859 "dawn"
2019-09-29 0.848 "morn"
2019-09-29 0.824 "after"
2019-09-29 0.546 "night"
2019-09-30 0.863 "dawn"
2019-09-30 0.874 "morn"
2019-09-30 0.787 "after"
2019-09-30 0.672 "night"
2019-10-01 0.779 "dawn"
2019-10-01 0.916 "morn"
2019-10-01 0.691 "after"
2019-10-01 0.618 "night"
2019-10-02 0.756 "dawn"
2019-10-02 0.849 "morn"
2019-10-02 0.748 "after"
2019-10-02 0.571 "night"
2019-10-03 0.81 "dawn"
2019-10-03 0.849 "morn"
2019-10-03 0.77 "after"
2019-10-03 0.605 "night"
2019-10-04 0.856 "dawn"
2019-10-04 0.926 "morn"
2019-10-04 0.748 "after"
2019-10-04 0.61 "night"
2019-10-05 0.831 "dawn"
2019-10-05 0.88 "morn"
2019-10-05 0.808 "after"
2019-10-05 0.592 "night"
2019-10-06 0.865 "dawn"
2019-10-06 0.85 "morn"
2019-10-06 0.554 "after"
2019-10-06 0.568 "night"
2019-10-07 0.743 "dawn"
2019-10-07 0.841 "morn"
2019-10-07 0.636 "after"
2019-10-07 0.557 "night"
2019-10-08 0.854 "dawn"
2019-10-08 0.965 "morn"
2019-10-08 0.964 "after"
2019-10-08 0.585 "night"
2019-10-09 0.866 "dawn"
2019-10-09 0.966 "morn"
2019-10-09 0.968 "after"
2019-10-09 0.574 "night"
2019-10-10 0.817 "dawn"
2019-10-10 0.945 "morn"
2019-10-10 0.904 "after"
2019-10-10 0.658 "night"
2019-10-11 0.891 "dawn"
2019-10-11 0.873 "morn"
2019-10-11 0.844 "after"
2019-10-11 0.544 "night"
2019-10-12 0.863 "dawn"
2019-10-12 0.861 "morn"
2019-10-12 0.806 "after"
2019-10-12 0.651 "night"
2019-10-13 0.81 "dawn"
2019-10-13 0.84 "morn"
2019-10-13 0.756 "after"
2019-10-13 0.549 "night"
2019-10-14 0.639 "dawn"
2019-10-14 0.694 "morn"
2019-10-14 0.542 "after"
2019-10-14 0.546 "night"
2019-10-15 0.863 "dawn"
2019-10-15 0.944 "morn"
2019-10-15 0.81 "after"
2019-10-15 0.546 "night"
2019-10-16 0.91 "dawn"
2019-10-16 0.891 "morn"
2019-10-16 0.843 "after"
2019-10-16 0.625 "night"
2019-10-17 0.791 "dawn"
2019-10-17 0.871 "morn"
2019-10-17 0.799 "after"
2019-10-17 0.591 "night"
2019-10-18 0.878 "dawn"
2019-10-18 0.908 "morn"
2019-10-18 0.844 "after"
2019-10-18 0.573 "night"
2019-10-19 0.817 "dawn"
2019-10-19 0.879 "morn"
2019-10-19 0.858 "after"
2019-10-19 0.645 "night"
2019-10-20 0.75 "dawn"
2019-10-20 0.821 "morn"
2019-10-20 0.723 "after"
2019-10-20 0.56 "night"
2019-10-21 0.677 "dawn"
2019-10-21 0.676 "morn"
2019-10-21 0.621 "after"
2019-10-21 0.479 "night"
2019-10-22 0.872 "dawn"
2019-10-22 0.899 "morn"
2019-10-22 0.794 "after"
2019-10-22 0.604 "night"
2019-10-23 0.799 "dawn"
2019-10-23 0.818 "morn"
2019-10-23 0.769 "after"
2019-10-23 0.593 "night"
2019-10-24 0.849 "dawn"
2019-10-24 0.889 "morn"
2019-10-24 0.845 "after"
2019-10-24 0.651 "night"
2019-10-25 0.855 "dawn"
2019-10-25 0.876 "morn"
2019-10-25 0.486 "after"
2019-10-25 0.635 "night"
2019-10-26 0.851 "dawn"
2019-10-26 0.941 "morn"
2019-10-26 0.925 "after"
2019-10-26 0.605 "night"
2019-10-27 0.873 "dawn"
2019-10-27 0.903 "morn"
2019-10-27 0.819 "after"
2019-10-27 0.606 "night"
2019-10-28 0.848 "dawn"
2019-10-28 0.852 "morn"
2019-10-28 0.78 "after"
2019-10-28 0.59 "night"
2019-10-29 0.768 "dawn"
2019-10-29 0.799 "morn"
2019-10-29 0.548 "after"
2019-10-29 0.421 "night"
2019-10-30 0.647 "dawn"
2019-10-30 0.775 "morn"
2019-10-30 0.727 "after"
2019-10-30 0.53 "night"
2019-10-31 0.846 "dawn"
2019-10-31 0.91 "morn"
2019-10-31 0.666 "after"
2019-10-31 0.613 "night"
2019-11-01 0.824 "dawn"
2019-11-01 0.846 "morn"
2019-11-01 0.774 "after"
2019-11-01 0.637 "night"
2019-11-02 0.749 "dawn"
2019-11-02 0.839 "morn"
2019-11-02 0.758 "after"
2019-11-02 0.63 "night"
2019-11-03 0.83 "dawn"
2019-11-03 0.858 "morn"
2019-11-03 0.808 "after"
2019-11-03 0.616 "night"
2019-11-04 0.833 "dawn"
2019-11-04 0.835 "morn"
2019-11-04 0.777 "after"
2019-11-04 0.595 "night"
2019-11-05 0.883 "dawn"
2019-11-05 0.916 "morn"
2019-11-05 0.857 "after"
2019-11-05 0.586 "night"
2019-11-06 0.892 "dawn"
2019-11-06 0.93 "morn"
2019-11-06 0.855 "after"
2019-11-06 0.592 "night"
2019-11-07 0.881 "dawn"
2019-11-07 0.911 "morn"
2019-11-07 0.886 "after"
2019-11-07 0.616 "night"
2019-11-08 0.851 "dawn"
2019-11-08 0.851 "morn"
2019-11-08 0.846 "after"
2019-11-08 0.663 "night"
2019-11-09 0.82 "dawn"
2019-11-09 0.742 "morn"
2019-11-09 0.617 "after"
2019-11-10 0.868 "night"
2019-11-10 0.873 "dawn"
2019-11-10 0.785 "morn"
2019-11-10 0.589 "after"
2019-11-11 0.818 "night"
2019-11-11 0.792 "dawn"
2019-11-11 0.736 "morn"
2019-11-11 0.519 "after"
2019-11-12 0.857 "night"
2019-11-12 0.878 "dawn"
2019-11-12 0.785 "morn"
2019-11-12 0.556 "after"
2019-11-13 0.807 "night"
2019-11-13 0.86 "dawn"
2019-11-13 0.816 "morn"
2019-11-13 0.583 "after"
2019-11-14 0.876 "night"
2019-11-14 0.893 "dawn"
2019-11-14 0.814 "morn"
2019-11-14 0.617 "after"
2019-11-15 0.855 "night"
2019-11-15 0.843 "dawn"
2019-11-15 0.8 "morn"
2019-11-15 0.634 "after"
2019-11-16 0.779 "night"
2019-11-16 0.888 "dawn"
2019-11-16 0.833 "morn"
2019-11-16 0.619 "after"
2019-11-17 0.819 "night"
2019-11-17 0.889 "dawn"
2019-11-17 0.802 "morn"
2019-11-17 0.584 "after"
2019-11-18 0.843 "night"
2019-11-18 0.93 "dawn"
2019-11-18 0.851 "morn"
2019-11-18 0.485 "after"
2019-11-19 0.861 "night"
2019-11-19 0.909 "dawn"
2019-11-19 0.809 "morn"
2019-11-19 0.535 "after"
2019-11-20 0.83 "night"
2019-11-20 0.89 "dawn"
2019-11-20 0.783 "morn"
2019-11-20 0.566 "after"
2019-11-21 0.817 "night"
2019-11-21 0.864 "dawn"
2019-11-21 0.79 "morn"
2019-11-21 0.512 "after"
2019-11-22 0.749 "night"
2019-11-22 0.744 "dawn"
2019-11-22 0.635 "morn"
2019-11-22 0.53 "after"
2019-11-23 0.675 "night"
2019-11-23 0.771 "dawn"
2019-11-23 0.666 "morn"
2019-11-23 0.576 "after"
2019-11-24 0.722 "night"
2019-11-24 0.871 "dawn"
2019-11-24 0.869 "morn"
2019-11-24 0.62 "after"
2019-11-25 0.731 "night"
2019-11-25 0.772 "dawn"
2019-11-25 0.736 "morn"
2019-11-25 0.575 "after"
2019-11-26 0.737 "night"
2019-11-26 0.829 "dawn"
2019-11-26 0.595 "morn"
2019-11-26 0.491 "after"
2019-11-27 0.667 "night"
2019-11-27 0.722 "dawn"
2019-11-27 0.349 "morn"
2019-11-27 0.447 "after"
2019-11-28 0.844 "night"
2019-11-28 0.911 "dawn"
2019-11-28 0.793 "morn"
2019-11-28 0.518 "after"
2019-11-29 0.743 "night"
2019-11-29 0.75 "dawn"
2019-11-29 0.727 "morn"
2019-11-29 0.543 "after"
2019-11-30 0.809 "night"
2019-11-30 0.869 "dawn"
2019-11-30 0.6 "morn"
2019-11-30 0.573 "after"
2019-12-01 0.826 "night"
2019-12-01 0.869 "dawn"
2019-12-01 0.819 "morn"
2019-12-01 0.532 "after"
2019-12-02 0.858 "night"
2019-12-02 0.892 "dawn"
2019-12-02 0.737 "morn"
2019-12-02 0.618 "after"
2019-12-03 0.867 "night"
2019-12-03 0.878 "dawn"
2019-12-03 0.744 "morn"
2019-12-03 0.556 "after"
2019-12-04 0.809 "night"
2019-12-04 0.845 "dawn"
2019-12-04 0.787 "morn"
2019-12-04 0.552 "after"
2019-12-05 0.83 "night"
2019-12-05 0.9 "dawn"
2019-12-05 0.84 "morn"
2019-12-05 0.576 "after"
2019-12-06 0.853 "night"
2019-12-06 0.857 "dawn"
2019-12-06 0.793 "morn"
2019-12-06 0.518 "after"
2019-12-07 0.85 "night"
2019-12-07 0.872 "dawn"
2019-12-07 0.81 "morn"
2019-12-07 0.545 "after"
2019-12-08 0.839 "night"
2019-12-08 0.845 "dawn"
2019-12-08 0.786 "morn"
2019-12-08 0.523 "after"
2019-12-09 0.842 "night"
2019-12-09 0.847 "dawn"
2019-12-09 0.813 "morn"
2019-12-09 0.559 "after"
2019-12-10 0.815 "night"
2019-12-10 0.828 "dawn"
2019-12-10 0.781 "morn"
2019-12-10 0.626 "after"
2019-12-11 0.826 "night"
2019-12-11 0.832 "dawn"
2019-12-11 0.776 "morn"
2019-12-11 0.57 "after"
2019-12-12 0.843 "night"
2019-12-12 0.863 "dawn"
2019-12-12 0.828 "morn"
2019-12-12 0.519 "after"
2019-12-13 0.802 "night"
2019-12-13 0.82 "dawn"
2019-12-13 0.769 "morn"
2019-12-13 0.53 "after"
2019-12-14 0.693 "night"
2019-12-14 0.828 "dawn"
2019-12-14 0.687 "morn"
2019-12-14 0.522 "after"
2019-12-15 0.853 "night"
2019-12-15 0.944 "dawn"
2019-12-15 0.864 "morn"
2019-12-15 0.392 "after"
2019-12-16 0.635 "night"
2019-12-16 0.535 "dawn"
2019-12-17 0.831 "morn"
2019-12-17 0.874 "after"
2019-12-17 0.847 "night"
2019-12-17 0.532 "dawn"
2019-12-18 0.856 "morn"
2019-12-18 0.861 "after"
2019-12-18 0.834 "night"
2019-12-18 0.514 "dawn"
2019-12-19 0.795 "morn"
2019-12-19 0.813 "after"
2019-12-29 0.869 "night"
2019-12-29 0.855 "dawn"
2019-12-29 0.542 "morn"
2019-12-30 0.825 "after"
2019-12-30 0.879 "night"
2019-12-30 0.818 "dawn"
2019-12-30 0.573 "morn"
2019-12-31 0.86 "after"
2019-12-31 0.872 "night"
2019-12-31 0.827 "dawn"
2019-12-31 0.567 "morn"
2020-01-01 0.858 "after"
2020-01-01 0.843 "night"
2020-01-01 0.786 "dawn"
2020-01-01 0.575 "morn"
2020-01-02 0.854 "after"
2020-01-02 0.863 "night"
2020-01-02 0.763 "dawn"
2020-01-02 0.597 "morn"
2020-01-03 0.815 "after"
2020-01-03 0.818 "night"
2020-01-03 0.775 "dawn"
2020-01-03 0.588 "morn"
2020-01-14 0.786 "after"
2020-01-14 0.903 "night"
2020-01-14 0.87 "dawn"
2020-01-14 0.591 "morn"
2020-01-15 0.796 "after"
2020-01-15 0.807 "night"
2020-01-15 0.767 "dawn"
2020-01-15 0.546 "morn"
2020-01-16 0.794 "after"
2020-01-16 0.899 "night"
2020-01-16 0.847 "dawn"
2020-01-16 0.452 "morn"
2020-01-17 0.853 "after"
2020-01-17 0.914 "night"
2020-01-17 0.895 "dawn"
2020-01-17 0.479 "morn"
2020-01-18 0.717 "after"
2020-01-18 0.886 "night"
2020-01-18 0.839 "dawn"
2020-01-18 0.587 "morn"
2020-01-19 0.799 "after"
2020-01-19 0.822 "night"
2020-01-19 0.734 "dawn"
2020-01-19 0.521 "morn"
2020-01-20 0.751 "after"
2020-01-20 0.805 "night"
2020-01-20 0.701 "dawn"
2020-01-20 0.603 "morn"
2020-01-21 0.819 "after"
2020-01-21 0.867 "night"
2020-01-21 0.825 "dawn"
2020-01-21 0.574 "morn"
2020-01-22 0.821 "after"
2020-01-22 0.846 "night"
2020-01-22 0.781 "dawn"
2020-01-22 0.492 "morn"
2020-01-23 0.768 "after"
2020-01-23 0.83 "night"
2020-01-23 0.722 "dawn"
2020-01-23 0.445 "morn"
2020-01-24 0.624 "after"
2020-01-24 0.66 "night"
2020-01-24 0.534 "dawn"
2020-01-24 0.48 "morn"
2020-01-25 0.579 "after"
2020-01-25 0.653 "night"
2020-01-25 0.601 "dawn"
2020-01-25 0.512 "morn"
2020-01-26 0.622 "after"
2020-01-26 0.776 "night"
2020-01-26 0.643 "dawn"
2020-01-26 0.513 "morn"
2020-01-27 0.749 "after"
2020-01-27 0.904 "night"
2020-01-27 0.81 "dawn"
2020-01-27 0.564 "morn"
2020-01-28 0.811 "after"
2020-01-28 0.844 "night"
2020-01-28 0.783 "dawn"
2020-01-28 0.632 "morn"
2020-01-29 0.811 "after"
2020-01-29 0.828 "night"
2020-01-29 0.78 "dawn"
2020-01-29 0.544 "morn"
2020-01-30 0.774 "after"
2020-01-30 0.777 "night"
2020-01-30 0.729 "dawn"
