"data" "minima" "pd"
2019-06-01 0.72 "morn"
2019-06-01 0.41 "after"
2019-06-01 0.385 "night"
2019-06-02 0.727 "dawn"
2019-06-02 0.609 "morn"
2019-06-02 0.186 "after"
2019-06-02 0.118 "night"
2019-06-03 0.303 "dawn"
2019-06-03 0.187 "morn"
2019-06-03 0.051 "after"
2019-06-03 0.198 "night"
2019-06-04 0.61 "dawn"
2019-06-04 0.41 "morn"
2019-06-04 0.314 "after"
2019-06-04 0.463 "night"
2019-06-05 0.8 "dawn"
2019-06-05 0.92 "morn"
2019-06-05 0.481 "after"
2019-06-05 0.481 "night"
2019-06-06 0.789 "dawn"
2019-06-06 0.736 "morn"
2019-06-06 0.409 "after"
2019-06-06 0.474 "night"
2019-06-07 0.762 "dawn"
2019-06-07 0.701 "morn"
2019-06-07 0.252 "after"
2019-06-07 0.436 "night"
2019-06-08 0.713 "dawn"
2019-06-08 0.898 "morn"
2019-06-08 0.611 "after"
2019-06-08 0.505 "night"
2019-06-09 0.733 "dawn"
2019-06-09 0.721 "morn"
2019-06-09 0.678 "after"
2019-06-09 0.54 "night"
2019-06-10 0.713 "dawn"
2019-06-10 0.843 "morn"
2019-06-10 0.119 "after"
2019-06-10 0.228 "night"
2019-06-11 0.704 "dawn"
2019-06-11 0.939 "morn"
2019-06-11 0.698 "after"
2019-06-11 0.632 "night"
2019-06-12 0.679 "dawn"
2019-06-12 0.845 "morn"
2019-06-12 0.515 "after"
2019-06-12 0.439 "night"
2019-06-13 0.636 "dawn"
2019-06-13 0.844 "morn"
2019-06-13 0.447 "after"
2019-06-13 0.401 "night"
2019-06-14 0.799 "dawn"
2019-06-14 0.781 "morn"
2019-06-14 0.43 "after"
2019-06-14 0.294 "night"
2019-06-15 0.721 "dawn"
2019-06-15 0.744 "morn"
2019-06-15 0.416 "after"
2019-06-15 0.381 "night"
2019-06-16 0.531 "dawn"
2019-06-16 0.712 "morn"
2019-06-16 0.332 "after"
2019-06-16 0.235 "night"
2019-06-17 0.571 "dawn"
2019-06-17 0.506 "morn"
2019-06-17 0.251 "after"
2019-06-17 0.164 "night"
2019-06-18 0.478 "dawn"
2019-06-18 0.387 "morn"
2019-06-18 0.077 "after"
2019-06-18 0.061 "night"
2019-06-19 0.085 "dawn"
2019-06-19 0.076 "morn"
2019-06-19 0.05 "after"
2019-06-19 0.026 "night"
2019-06-20 0.616 "dawn"
2019-06-20 0.861 "morn"
2019-06-20 0.605 "after"
2019-06-20 0.483 "night"
2019-06-21 0.727 "dawn"
2019-06-21 0.799 "morn"
2019-06-21 0.557 "after"
2019-06-21 0.457 "night"
2019-06-22 0.467 "dawn"
2019-06-22 0.218 "morn"
2019-06-22 0.077 "after"
2019-06-22 0.237 "night"
2019-06-23 0.775 "dawn"
2019-06-23 0.956 "morn"
2019-06-23 0.611 "after"
2019-06-23 0.5 "night"
2019-06-24 0.756 "dawn"
2019-06-24 0.845 "morn"
2019-06-24 0.67 "after"
2019-06-24 0.591 "night"
2019-06-25 0.744 "dawn"
2019-06-25 0.757 "morn"
2019-06-25 0.634 "after"
2019-06-25 0.503 "night"
2019-06-26 0.733 "dawn"
2019-06-26 0.867 "morn"
2019-06-26 0.513 "after"
2019-06-26 0.431 "night"
2019-06-27 0.668 "dawn"
2019-06-27 0.963 "morn"
2019-06-27 0.635 "after"
2019-06-27 0.548 "night"
2019-06-28 0.789 "dawn"
2019-06-28 0.777 "morn"
2019-06-28 0.573 "after"
2019-06-28 0.517 "night"
2019-06-29 0.722 "dawn"
2019-06-29 0.773 "morn"
2019-06-29 0.431 "after"
2019-06-29 0.346 "night"
2019-06-30 0.684 "dawn"
2019-06-30 0.772 "morn"
2019-06-30 0.414 "after"
2019-06-30 0.566 "night"
2019-07-01 0.734 "dawn"
2019-07-01 0.874 "morn"
2019-07-01 0.535 "after"
2019-07-01 0.423 "night"
2019-07-02 0.747 "dawn"
2019-07-02 0.834 "morn"
2019-07-02 0.588 "after"
2019-07-02 0.426 "night"
2019-07-03 0.794 "dawn"
2019-07-03 0.772 "morn"
2019-07-03 0.464 "after"
2019-07-03 0.357 "night"
2019-07-04 0.772 "dawn"
2019-07-04 0.899 "morn"
2019-07-04 0.538 "after"
2019-07-04 0.452 "night"
2019-07-05 0.703 "dawn"
2019-07-05 0.884 "morn"
2019-07-05 0.712 "after"
2019-07-05 0.566 "night"
2019-07-06 0.783 "dawn"
2019-07-06 0.78 "morn"
2019-07-06 0.515 "after"
2019-07-06 0.521 "night"
2019-07-07 0.761 "dawn"
2019-07-07 0.879 "morn"
2019-07-08 0.714 "after"
2019-07-08 0.59 "night"
2019-07-09 0.823 "dawn"
2019-07-09 0.831 "morn"
2019-07-09 0.63 "after"
2019-07-09 0.518 "night"
2019-07-10 0.765 "dawn"
2019-07-10 0.874 "morn"
2019-07-10 0.466 "after"
2019-07-10 0.473 "night"
2019-07-11 0.687 "dawn"
2019-07-11 0.913 "morn"
2019-07-11 0.578 "after"
2019-07-11 0.417 "night"
2019-07-12 0.717 "dawn"
2019-07-12 0.859 "morn"
2019-07-12 0.289 "after"
2019-07-12 0.324 "night"
2019-07-13 0.714 "dawn"
2019-07-13 0.727 "morn"
2019-07-13 0.225 "after"
2019-07-13 0.272 "night"
2019-07-14 0.628 "dawn"
2019-07-14 0.511 "morn"
2019-07-14 0.191 "after"
2019-07-14 0.334 "night"
2019-07-15 0.737 "dawn"
2019-07-15 0.462 "morn"
2019-07-15 0.407 "after"
2019-07-15 0.378 "night"
2019-07-16 0.854 "dawn"
2019-07-16 0.855 "morn"
2019-07-16 0.579 "after"
2019-07-16 0.497 "night"
2019-07-17 0.674 "dawn"
2019-07-17 0.924 "morn"
2019-07-17 0.546 "after"
2019-07-17 0.504 "night"
2019-07-18 0.79 "dawn"
2019-07-18 0.898 "morn"
2019-07-18 0.51 "after"
2019-07-18 0.267 "night"
2019-07-19 0.633 "dawn"
2019-07-19 0.285 "morn"
2019-07-19 0.064 "after"
2019-07-19 0.171 "night"
2019-07-20 0.286 "dawn"
2019-07-20 0.663 "morn"
2019-07-20 0.686 "after"
2019-07-20 0.492 "night"
2019-07-21 0.718 "dawn"
2019-07-21 0.825 "morn"
2019-07-21 0.703 "after"
2019-07-21 0.645 "night"
2019-07-22 0.808 "dawn"
2019-07-22 0.789 "morn"
2019-07-22 0.635 "after"
2019-07-22 0.549 "night"
2019-07-23 0.719 "dawn"
2019-07-23 0.698 "morn"
2019-07-23 0.545 "after"
2019-07-23 0.496 "night"
2019-07-24 0.614 "dawn"
2019-07-24 0.741 "morn"
2019-07-24 0.4 "after"
2019-07-24 0.359 "night"
2019-07-25 0.571 "dawn"
2019-07-25 0.669 "morn"
2019-07-25 0.39 "after"
2019-07-25 0.325 "night"
2019-07-26 0.558 "dawn"
2019-07-26 0.524 "morn"
2019-07-26 0.115 "after"
2019-07-26 0.097 "night"
2019-07-27 0.328 "dawn"
2019-07-27 0.268 "morn"
2019-07-27 0.172 "after"
2019-07-27 0.386 "night"
2019-07-28 0.766 "dawn"
2019-07-28 0.87 "morn"
2019-07-28 0.452 "after"
2019-07-28 0.386 "night"
2019-07-29 0.682 "dawn"
2019-07-29 0.533 "morn"
2019-07-29 0.09 "after"
2019-07-29 0.168 "night"
2019-07-30 0.268 "dawn"
2019-07-30 0.197 "morn"
2019-07-30 0.036 "after"
2019-07-30 0.033 "night"
2019-07-31 0.408 "dawn"
2019-07-31 0.943 "morn"
2019-07-31 0.665 "after"
2019-07-31 0.489 "night"
2019-08-01 0.75 "dawn"
2019-08-01 0.912 "morn"
2019-08-01 0.576 "after"
2019-08-01 0.452 "night"
2019-08-02 0.692 "dawn"
2019-08-02 0.665 "morn"
2019-08-02 0.226 "after"
2019-08-02 0.099 "night"
2019-08-03 0.162 "dawn"
2019-08-03 0.114 "morn"
2019-08-03 0.02 "after"
2019-08-03 0.015 "night"
2019-08-04 0.309 "dawn"
2019-08-04 0.945 "morn"
2019-08-04 0.503 "after"
2019-08-04 0.413 "night"
2019-08-05 0.692 "dawn"
2019-08-05 0.794 "morn"
2019-08-05 0.43 "after"
2019-08-05 0.338 "night"
2019-08-06 0.588 "dawn"
2019-08-06 0.843 "morn"
2019-08-06 0.518 "after"
2019-08-06 0.435 "night"
2019-08-07 0.758 "dawn"
2019-08-07 0.861 "morn"
2019-08-07 0.554 "after"
2019-08-07 0.46 "night"
2019-08-08 0.752 "dawn"
2019-08-08 0.781 "morn"
2019-08-08 0.505 "after"
2019-08-08 0.491 "night"
2019-08-09 0.641 "dawn"
2019-08-09 0.593 "morn"
2019-08-09 0.412 "after"
2019-08-09 0.366 "night"
2019-08-10 0.781 "dawn"
2019-08-10 0.643 "morn"
2019-08-10 0.311 "after"
2019-08-10 0.341 "night"
2019-08-11 0.796 "dawn"
2019-08-11 0.857 "morn"
2019-08-11 0.462 "after"
2019-08-11 0.39 "night"
2019-08-12 0.465 "dawn"
2019-08-12 0.36 "morn"
2019-08-12 0.064 "after"
2019-08-12 0.06 "night"
2019-08-13 0.119 "dawn"
2019-08-13 0.089 "morn"
2019-08-13 0.028 "after"
2019-08-13 0.087 "night"
2019-08-14 0.492 "dawn"
2019-08-14 0.789 "morn"
2019-08-14 0.433 "after"
2019-08-14 0.351 "night"
2019-08-15 0.688 "dawn"
2019-08-15 0.841 "morn"
2019-08-15 0.518 "after"
2019-08-15 0.467 "night"
2019-08-16 0.742 "dawn"
2019-08-16 0.885 "morn"
2019-08-16 0.716 "after"
2019-08-16 0.572 "night"
2019-08-17 0.783 "dawn"
2019-08-17 0.874 "morn"
2019-08-17 0.477 "after"
2019-08-17 0.327 "night"
2019-08-18 0.73 "dawn"
2019-08-18 0.762 "morn"
2019-08-18 0.51 "after"
2019-08-18 0.376 "night"
2019-08-19 0.675 "dawn"
2019-08-19 0.759 "morn"
2019-08-19 0.372 "after"
2019-08-19 0.328 "night"
2019-08-20 0.733 "dawn"
2019-08-20 0.564 "morn"
2019-08-20 0.23 "after"
2019-08-20 0.402 "night"
2019-08-21 0.781 "dawn"
2019-08-21 0.862 "morn"
2019-08-21 0.579 "after"
2019-08-21 0.492 "night"
2019-08-22 0.679 "dawn"
2019-08-22 0.489 "morn"
2019-08-22 0.122 "after"
2019-08-22 0.223 "night"
2019-08-23 0.674 "dawn"
2019-08-23 0.942 "morn"
2019-08-23 0.545 "after"
2019-08-23 0.467 "night"
2019-08-24 0.734 "dawn"
2019-08-24 0.806 "morn"
2019-08-24 0.496 "after"
2019-08-24 0.468 "night"
2019-08-25 0.711 "dawn"
2019-08-25 0.785 "morn"
2019-08-25 0.35 "after"
2019-08-25 0.275 "night"
2019-08-26 0.519 "dawn"
2019-08-26 0.29 "morn"
2019-08-26 0.079 "after"
2019-08-26 0.092 "night"
2019-08-27 0.203 "dawn"
2019-08-27 0.197 "morn"
2019-08-27 0.068 "after"
2019-08-27 0.169 "night"
2019-08-28 0.61 "dawn"
2019-08-28 0.937 "morn"
2019-08-28 0.605 "after"
2019-08-28 0.459 "night"
2019-08-29 0.722 "dawn"
2019-08-29 0.857 "morn"
2019-08-29 0.435 "after"
2019-08-29 0.405 "night"
2019-08-30 0.76 "dawn"
2019-08-30 0.963 "morn"
2019-08-30 0.48 "after"
2019-08-30 0.437 "night"
2019-08-31 0.764 "dawn"
2019-08-31 0.946 "morn"
2019-08-31 0.561 "after"
2019-08-31 0.454 "night"
2019-09-01 0.759 "dawn"
2019-09-01 0.832 "morn"
2019-09-01 0.482 "after"
2019-09-01 0.359 "night"
2019-09-02 0.778 "dawn"
2019-09-02 0.856 "morn"
2019-09-02 0.611 "after"
2019-09-02 0.496 "night"
2019-09-03 0.756 "dawn"
2019-09-03 0.876 "morn"
2019-09-03 0.542 "after"
2019-09-03 0.38 "night"
2019-09-04 0.712 "dawn"
2019-09-04 0.915 "morn"
2019-09-04 0.485 "after"
2019-09-04 0.39 "night"
2019-09-05 0.661 "dawn"
2019-09-05 0.828 "morn"
2019-09-05 0.521 "after"
2019-09-05 0.359 "night"
2019-09-06 0.667 "dawn"
2019-09-06 0.809 "morn"
2019-09-06 0.343 "after"
2019-09-06 0.42 "night"
2019-09-07 0.704 "dawn"
2019-09-07 0.691 "morn"
2019-09-07 0.405 "after"
2019-09-07 0.351 "night"
2019-09-08 0.713 "dawn"
2019-09-08 0.802 "morn"
2019-09-08 0.57 "after"
2019-09-08 0.459 "night"
2019-09-09 0.73 "dawn"
2019-09-09 0.825 "morn"
2019-09-09 0.526 "after"
2019-09-09 0.427 "night"
2019-09-10 0.608 "dawn"
2019-09-10 0.806 "morn"
2019-09-10 0.434 "after"
2019-09-10 0.43 "night"
2019-09-11 0.713 "dawn"
2019-09-11 0.773 "morn"
2019-09-11 0.373 "after"
2019-09-11 0.33 "night"
2019-09-12 0.582 "dawn"
2019-09-12 0.554 "morn"
2019-09-12 0.22 "after"
2019-09-12 0.226 "night"
2019-09-13 0.727 "dawn"
2019-09-13 0.864 "morn"
2019-09-13 0.527 "after"
2019-09-13 0.408 "night"
2019-09-14 0.657 "dawn"
2019-09-14 0.823 "morn"
2019-09-14 0.388 "after"
2019-09-14 0.29 "night"
2019-09-15 0.696 "dawn"
2019-09-15 0.872 "morn"
2019-09-15 0.563 "after"
2019-09-15 0.421 "night"
2019-09-16 0.707 "dawn"
2019-09-16 0.928 "morn"
2019-09-16 0.5 "after"
2019-09-16 0.327 "night"
2019-09-17 0.754 "dawn"
2019-09-17 0.778 "morn"
2019-09-17 0.453 "after"
2019-09-17 0.322 "night"
2019-09-18 0.554 "dawn"
2019-09-18 0.725 "morn"
2019-09-18 0.299 "after"
2019-09-18 0.278 "night"
2019-09-19 0.705 "dawn"
2019-09-19 0.702 "morn"
2019-09-19 0.369 "after"
2019-09-19 0.334 "night"
2019-09-20 0.6 "dawn"
2019-09-20 0.79 "morn"
2019-09-20 0.322 "after"
2019-09-20 0.291 "night"
2019-09-21 0.637 "dawn"
2019-09-21 0.611 "morn"
2019-09-21 0.385 "after"
2019-09-21 0.369 "night"
2019-09-22 0.725 "dawn"
2019-09-22 0.889 "morn"
2019-09-22 0.534 "after"
2019-09-22 0.415 "night"
2019-09-23 0.665 "dawn"
2019-09-23 0.924 "morn"
2019-09-23 0.315 "after"
2019-09-23 0.272 "night"
2019-09-24 0.669 "dawn"
2019-09-24 0.854 "morn"
2019-09-24 0.466 "after"
2019-09-24 0.405 "night"
2019-09-25 0.711 "dawn"
2019-09-25 0.826 "morn"
2019-09-25 0.555 "after"
2019-09-25 0.499 "night"
2019-09-26 0.584 "dawn"
2019-09-26 0.834 "morn"
2019-09-26 0.434 "after"
2019-09-26 0.327 "night"
2019-09-27 0.68 "dawn"
2019-09-27 0.721 "morn"
2019-09-27 0.439 "after"
2019-09-27 0.344 "night"
2019-09-28 0.631 "dawn"
2019-09-28 0.873 "morn"
2019-09-28 0.418 "after"
2019-09-28 0.382 "night"
2019-09-29 0.712 "dawn"
2019-09-29 0.83 "morn"
2019-09-29 0.54 "after"
2019-09-29 0.43 "night"
2019-09-30 0.687 "dawn"
2019-09-30 0.811 "morn"
2019-09-30 0.522 "after"
2019-09-30 0.425 "night"
2019-10-01 0.719 "dawn"
2019-10-01 0.761 "morn"
2019-10-01 0.474 "after"
2019-10-01 0.414 "night"
2019-10-02 0.645 "dawn"
2019-10-02 0.744 "morn"
2019-10-02 0.362 "after"
2019-10-02 0.319 "night"
2019-10-03 0.658 "dawn"
2019-10-03 0.819 "morn"
2019-10-03 0.379 "after"
2019-10-03 0.347 "night"
2019-10-04 0.679 "dawn"
2019-10-04 0.876 "morn"
2019-10-04 0.388 "after"
2019-10-04 0.367 "night"
2019-10-05 0.681 "dawn"
2019-10-05 0.842 "morn"
2019-10-05 0.4 "after"
2019-10-05 0.343 "night"
2019-10-06 0.721 "dawn"
2019-10-06 0.786 "morn"
2019-10-06 0.291 "after"
2019-10-06 0.232 "night"
2019-10-07 0.627 "dawn"
2019-10-07 0.352 "morn"
2019-10-07 0.348 "after"
2019-10-07 0.31 "night"
2019-10-08 0.64 "dawn"
2019-10-08 0.801 "morn"
2019-10-08 0.287 "after"
2019-10-08 0.251 "night"
2019-10-09 0.666 "dawn"
2019-10-09 0.882 "morn"
2019-10-09 0.447 "after"
2019-10-09 0.388 "night"
2019-10-10 0.66 "dawn"
2019-10-10 0.854 "morn"
2019-10-10 0.542 "after"
2019-10-10 0.434 "night"
2019-10-11 0.706 "dawn"
2019-10-11 0.835 "morn"
2019-10-11 0.546 "after"
2019-10-11 0.451 "night"
2019-10-12 0.678 "dawn"
2019-10-12 0.82 "morn"
2019-10-12 0.495 "after"
2019-10-12 0.462 "night"
2019-10-13 0.722 "dawn"
2019-10-13 0.811 "morn"
2019-10-13 0.479 "after"
2019-10-13 0.477 "night"
2019-10-14 0.566 "dawn"
2019-10-14 0.656 "morn"
2019-10-14 0.415 "after"
2019-10-14 0.413 "night"
2019-10-15 0.565 "dawn"
2019-10-15 0.882 "morn"
2019-10-15 0.312 "after"
2019-10-15 0.248 "night"
2019-10-16 0.615 "dawn"
2019-10-16 0.869 "morn"
2019-10-16 0.499 "after"
2019-10-16 0.407 "night"
2019-10-17 0.685 "dawn"
2019-10-17 0.816 "morn"
2019-10-17 0.374 "after"
2019-10-17 0.343 "night"
2019-10-18 0.672 "dawn"
2019-10-18 0.885 "morn"
2019-10-18 0.407 "after"
2019-10-18 0.39 "night"
2019-10-19 0.676 "dawn"
2019-10-19 0.761 "morn"
2019-10-19 0.539 "after"
2019-10-19 0.492 "night"
2019-10-20 0.658 "dawn"
2019-10-20 0.743 "morn"
2019-10-20 0.336 "after"
2019-10-20 0.318 "night"
2019-10-21 0.605 "dawn"
2019-10-21 0.612 "morn"
2019-10-21 0.2 "after"
2019-10-21 0.216 "night"
2019-10-22 0.596 "dawn"
2019-10-22 0.824 "morn"
2019-10-22 0.402 "after"
2019-10-22 0.422 "night"
2019-10-23 0.684 "dawn"
2019-10-23 0.779 "morn"
2019-10-23 0.381 "after"
2019-10-23 0.339 "night"
2019-10-24 0.72 "dawn"
2019-10-24 0.86 "morn"
2019-10-24 0.406 "after"
2019-10-24 0.393 "night"
2019-10-25 0.757 "dawn"
2019-10-25 0.685 "morn"
2019-10-25 0.193 "after"
2019-10-25 0.293 "night"
2019-10-26 0.708 "dawn"
2019-10-26 0.862 "morn"
2019-10-26 0.513 "after"
2019-10-26 0.407 "night"
2019-10-27 0.694 "dawn"
2019-10-27 0.841 "morn"
2019-10-27 0.436 "after"
2019-10-27 0.386 "night"
2019-10-28 0.742 "dawn"
2019-10-28 0.761 "morn"
2019-10-28 0.393 "after"
2019-10-28 0.361 "night"
2019-10-29 0.638 "dawn"
2019-10-29 0.668 "morn"
2019-10-29 0.323 "after"
2019-10-29 0.296 "night"
2019-10-30 0.547 "dawn"
2019-10-30 0.714 "morn"
2019-10-30 0.193 "after"
2019-10-30 0.269 "night"
2019-10-31 0.574 "dawn"
2019-10-31 0.796 "morn"
2019-10-31 0.348 "after"
2019-10-31 0.355 "night"
2019-11-01 0.706 "dawn"
2019-11-01 0.819 "morn"
2019-11-01 0.433 "after"
2019-11-01 0.351 "night"
2019-11-02 0.683 "dawn"
2019-11-02 0.686 "morn"
2019-11-02 0.377 "after"
2019-11-02 0.388 "night"
2019-11-03 0.711 "dawn"
2019-11-03 0.822 "morn"
2019-11-03 0.559 "after"
2019-11-03 0.521 "night"
2019-11-04 0.669 "dawn"
2019-11-04 0.789 "morn"
2019-11-04 0.435 "after"
2019-11-04 0.35 "night"
2019-11-05 0.707 "dawn"
2019-11-05 0.806 "morn"
2019-11-05 0.416 "after"
2019-11-05 0.359 "night"
2019-11-06 0.658 "dawn"
2019-11-06 0.889 "morn"
2019-11-06 0.421 "after"
2019-11-06 0.376 "night"
2019-11-07 0.716 "dawn"
2019-11-07 0.894 "morn"
2019-11-07 0.431 "after"
2019-11-07 0.386 "night"
2019-11-08 0.713 "dawn"
2019-11-08 0.839 "morn"
2019-11-08 0.519 "after"
2019-11-08 0.436 "night"
2019-11-09 0.777 "dawn"
2019-11-09 0.497 "morn"
2019-11-09 0.378 "after"
2019-11-10 0.753 "night"
2019-11-10 0.811 "dawn"
2019-11-10 0.474 "morn"
2019-11-10 0.378 "after"
2019-11-11 0.658 "night"
2019-11-11 0.761 "dawn"
2019-11-11 0.378 "morn"
2019-11-11 0.315 "after"
2019-11-12 0.584 "night"
2019-11-12 0.831 "dawn"
2019-11-12 0.347 "morn"
2019-11-12 0.309 "after"
2019-11-13 0.64 "night"
2019-11-13 0.797 "dawn"
2019-11-13 0.413 "morn"
2019-11-13 0.342 "after"
2019-11-14 0.655 "night"
2019-11-14 0.775 "dawn"
2019-11-14 0.411 "morn"
2019-11-14 0.429 "after"
2019-11-15 0.717 "night"
2019-11-15 0.816 "dawn"
2019-11-15 0.558 "morn"
2019-11-15 0.48 "after"
2019-11-16 0.7 "night"
2019-11-16 0.769 "dawn"
2019-11-16 0.583 "morn"
2019-11-16 0.492 "after"
2019-11-17 0.669 "night"
2019-11-17 0.834 "dawn"
2019-11-17 0.398 "morn"
2019-11-17 0.352 "after"
2019-11-18 0.653 "night"
2019-11-18 0.851 "dawn"
2019-11-18 0.227 "morn"
2019-11-18 0.24 "after"
2019-11-19 0.575 "night"
2019-11-19 0.837 "dawn"
2019-11-19 0.335 "morn"
2019-11-19 0.314 "after"
2019-11-20 0.636 "night"
2019-11-20 0.856 "dawn"
2019-11-20 0.333 "morn"
2019-11-20 0.32 "after"
2019-11-21 0.616 "night"
2019-11-21 0.806 "dawn"
2019-11-21 0.464 "morn"
2019-11-21 0.444 "after"
2019-11-22 0.562 "night"
2019-11-22 0.673 "dawn"
2019-11-22 0.378 "morn"
2019-11-22 0.346 "after"
2019-11-23 0.56 "night"
2019-11-23 0.68 "dawn"
2019-11-23 0.443 "morn"
2019-11-23 0.377 "after"
2019-11-24 0.634 "night"
2019-11-24 0.757 "dawn"
2019-11-24 0.488 "morn"
2019-11-24 0.442 "after"
2019-11-25 0.688 "night"
2019-11-25 0.729 "dawn"
2019-11-25 0.444 "morn"
2019-11-25 0.375 "after"
2019-11-26 0.625 "night"
2019-11-26 0.7 "dawn"
2019-11-26 0.417 "morn"
2019-11-26 0.325 "after"
2019-11-27 0.593 "night"
2019-11-27 0.436 "dawn"
2019-11-27 0.208 "morn"
2019-11-27 0.209 "after"
2019-11-28 0.556 "night"
2019-11-28 0.856 "dawn"
2019-11-28 0.404 "morn"
2019-11-28 0.371 "after"
2019-11-29 0.607 "night"
2019-11-29 0.722 "dawn"
2019-11-29 0.477 "morn"
2019-11-29 0.38 "after"
2019-11-30 0.631 "night"
2019-11-30 0.741 "dawn"
2019-11-30 0.357 "morn"
2019-11-30 0.344 "after"
2019-12-01 0.676 "night"
2019-12-01 0.846 "dawn"
2019-12-01 0.49 "morn"
2019-12-01 0.321 "after"
2019-12-02 0.674 "night"
2019-12-02 0.812 "dawn"
2019-12-02 0.381 "morn"
2019-12-02 0.292 "after"
2019-12-03 0.685 "night"
2019-12-03 0.767 "dawn"
2019-12-03 0.406 "morn"
2019-12-03 0.392 "after"
2019-12-04 0.638 "night"
2019-12-04 0.802 "dawn"
2019-12-04 0.472 "morn"
2019-12-04 0.37 "after"
2019-12-05 0.627 "night"
2019-12-05 0.854 "dawn"
2019-12-05 0.441 "morn"
2019-12-05 0.397 "after"
2019-12-06 0.691 "night"
2019-12-06 0.804 "dawn"
2019-12-06 0.458 "morn"
2019-12-06 0.308 "after"
2019-12-07 0.628 "night"
2019-12-07 0.849 "dawn"
2019-12-07 0.407 "morn"
2019-12-07 0.343 "after"
2019-12-08 0.671 "night"
2019-12-08 0.806 "dawn"
2019-12-08 0.459 "morn"
2019-12-08 0.378 "after"
2019-12-09 0.617 "night"
2019-12-09 0.839 "dawn"
2019-12-09 0.438 "morn"
2019-12-09 0.371 "after"
2019-12-10 0.648 "night"
2019-12-10 0.801 "dawn"
2019-12-10 0.487 "morn"
2019-12-10 0.415 "after"
2019-12-11 0.709 "night"
2019-12-11 0.804 "dawn"
2019-12-11 0.455 "morn"
2019-12-11 0.391 "after"
2019-12-12 0.687 "night"
2019-12-12 0.843 "dawn"
2019-12-12 0.483 "morn"
2019-12-12 0.413 "after"
2019-12-13 0.636 "night"
2019-12-13 0.776 "dawn"
2019-12-13 0.455 "morn"
2019-12-13 0.353 "after"
2019-12-14 0.608 "night"
2019-12-14 0.748 "dawn"
2019-12-14 0.379 "morn"
2019-12-14 0.335 "after"
2019-12-15 0.61 "night"
2019-12-15 0.797 "dawn"
2019-12-15 0.387 "morn"
2019-12-15 0.386 "after"
2019-12-16 0.436 "night"
2019-12-16 0.42 "dawn"
2019-12-17 0.627 "morn"
2019-12-17 0.829 "after"
2019-12-17 0.557 "night"
2019-12-17 0.48 "dawn"
2019-12-18 0.592 "morn"
2019-12-18 0.849 "after"
2019-12-18 0.444 "night"
2019-12-18 0.328 "dawn"
2019-12-19 0.563 "morn"
2019-12-19 0.803 "after"
2019-12-29 0.869 "night"
2019-12-29 0.544 "dawn"
2019-12-29 0.418 "morn"
2019-12-30 0.613 "after"
2019-12-30 0.839 "night"
2019-12-30 0.498 "dawn"
2019-12-30 0.417 "morn"
2019-12-31 0.651 "after"
2019-12-31 0.842 "night"
2019-12-31 0.54 "dawn"
2019-12-31 0.412 "morn"
2020-01-01 0.618 "after"
2020-01-01 0.796 "night"
2020-01-01 0.464 "dawn"
2020-01-01 0.408 "morn"
2020-01-02 0.641 "after"
2020-01-02 0.786 "night"
2020-01-02 0.496 "dawn"
2020-01-02 0.427 "morn"
2020-01-03 0.683 "after"
2020-01-03 0.802 "night"
2020-01-03 0.555 "dawn"
2020-01-03 0.425 "morn"
2020-01-14 0.747 "after"
2020-01-14 0.8 "night"
2020-01-14 0.55 "dawn"
2020-01-14 0.466 "morn"
2020-01-15 0.649 "after"
2020-01-15 0.777 "night"
2020-01-15 0.461 "dawn"
2020-01-15 0.337 "morn"
2020-01-16 0.647 "after"
2020-01-16 0.837 "night"
2020-01-16 0.384 "dawn"
2020-01-16 0.309 "morn"
2020-01-17 0.568 "after"
2020-01-17 0.864 "night"
2020-01-17 0.392 "dawn"
2020-01-17 0.343 "morn"
2020-01-18 0.576 "after"
2020-01-18 0.75 "night"
2020-01-18 0.435 "dawn"
2020-01-18 0.352 "morn"
2020-01-19 0.664 "after"
2020-01-19 0.795 "night"
2020-01-19 0.323 "dawn"
2020-01-19 0.392 "morn"
2020-01-20 0.582 "after"
2020-01-20 0.693 "night"
2020-01-20 0.418 "dawn"
2020-01-20 0.43 "morn"
2020-01-21 0.67 "after"
2020-01-21 0.838 "night"
2020-01-21 0.398 "dawn"
2020-01-21 0.408 "morn"
2020-01-22 0.637 "after"
2020-01-22 0.801 "night"
2020-01-22 0.396 "dawn"
2020-01-22 0.367 "morn"
2020-01-23 0.536 "after"
2020-01-23 0.795 "night"
2020-01-23 0.388 "dawn"
2020-01-23 0.355 "morn"
2020-01-24 0.474 "after"
2020-01-24 0.618 "night"
2020-01-24 0.352 "dawn"
2020-01-24 0.359 "morn"
2020-01-25 0.491 "after"
2020-01-25 0.594 "night"
2020-01-25 0.386 "dawn"
2020-01-25 0.38 "morn"
2020-01-26 0.571 "after"
2020-01-26 0.635 "night"
2020-01-26 0.383 "dawn"
2020-01-26 0.37 "morn"
2020-01-27 0.548 "after"
2020-01-27 0.797 "night"
2020-01-27 0.409 "dawn"
2020-01-27 0.41 "morn"
2020-01-28 0.643 "after"
2020-01-28 0.799 "night"
2020-01-28 0.682 "dawn"
2020-01-28 0.547 "morn"
2020-01-29 0.72 "after"
2020-01-29 0.814 "night"
2020-01-29 0.462 "dawn"
2020-01-29 0.452 "morn"
2020-01-30 0.639 "after"
2020-01-30 0.762 "night"
2020-01-30 0.502 "dawn"
